url,timestamp
https://search.open.canada.ca/opendata/,1700764537812218721
https://search.open.canada.ca/opendata/,1700764569182156196
https://open.canada.ca/data/en/dataset/f8f77bf6-46b8-42da-8b3b-52dea69eb643,1700764574896753734
https://search.open.canada.ca/opendata/similar/f8f77bf6-46b8-42da-8b3b-52dea69eb643,1700764576170079876
https://open.canada.ca/data/en/dataset/b54f1d85-ae83-4826-9abf-d54d54ad3211,1700764578487265584
https://search.open.canada.ca/opendata/similar/b54f1d85-ae83-4826-9abf-d54d54ad3211,1700764579706608927
https://open.canada.ca/data/en/dataset/e8402029-2543-4300-bf6a-81a788a08f70,1700764581122658875
https://search.open.canada.ca/opendata/similar/e8402029-2543-4300-bf6a-81a788a08f70,1700764582368124624
https://open.canada.ca/data/en/dataset/5d37dc51-588d-4b6b-8085-ea619049cc76,1700764585824539775
https://search.open.canada.ca/opendata/similar/5d37dc51-588d-4b6b-8085-ea619049cc76,1700764587003735037
https://open.canada.ca/data/en/dataset/009f9a49-c2d9-4d29-a6d4-1a228da335ce,1700764588626064235
https://search.open.canada.ca/https://www.tbs-sct.canada.ca/pol/doc-eng.aspx?id=27228,1700764589672647424
https://search.open.canada.ca/opendata/similar/009f9a49-c2d9-4d29-a6d4-1a228da335ce,1700764591052027199
https://open.canada.ca/data/en/dataset/4ae27978-0931-49ab-9c17-0b119c0ba92f,1700764592767233259
https://search.open.canada.ca/opendata/similar/4ae27978-0931-49ab-9c17-0b119c0ba92f,1700764593991401670
https://open.canada.ca/data/en/dataset/b9f51ef4-4605-4ef2-8231-62a2edda1b54,1700764595815142617
https://search.open.canada.ca/opendata/similar/b9f51ef4-4605-4ef2-8231-62a2edda1b54,1700764597196053779
https://open.canada.ca/data/en/dataset/d8f85d91-7dec-4fd1-8055-483b77225d8b,1700764598817690535
https://search.open.canada.ca/opendata/similar/d8f85d91-7dec-4fd1-8055-483b77225d8b,1700764599965956914
https://open.canada.ca/data/en/dataset/8634f1c9-597e-416d-91f2-df24d2ffbeea,1700764601463079849
https://search.open.canada.ca/opendata/similar/8634f1c9-597e-416d-91f2-df24d2ffbeea,1700764602687031103
https://open.canada.ca/data/en/dataset/ee9bd7e8-90a5-45db-9287-85c8cf3589b6,1700764604247712489
https://search.open.canada.ca/https://laws-lois.justice.gc.ca/eng/acts/A-1/Fulltext.html#h-338,1700764605404308996
https://search.open.canada.ca/https://laws-lois.justice.gc.ca/eng/acts/A-1/Fulltext.html#h-955,1700764606555392273
https://search.open.canada.ca/https://www.tbs-sct.gc.ca/tbsf-fsct/350-57-eng.asp,1700764607618448780
https://search.open.canada.ca/opendata/similar/ee9bd7e8-90a5-45db-9287-85c8cf3589b6,1700764608923819745
https://search.open.canada.ca/opendata/?page=2,1700764611429364400
https://open.canada.ca/#rate,1700764612994131955
https://open.canada.ca/#feedback,1700764614407422011
https://open.canada.ca/data/en/dataset/98abeb62-7c76-4dfb-a134-1551f55ede55,1700764615671645810
https://search.open.canada.ca/opendata/,1703553316546710122
https://open.canada.ca/data/en/dataset/07b0830e-a505-4c88-8d9a-8cf0a630f565,1703553318718595769
https://search.open.canada.ca/opendata/similar/07b0830e-a505-4c88-8d9a-8cf0a630f565,1703553320314053469
https://search.open.canada.ca/javascript:;,1703553321990492644
https://open.canada.ca/data/en/dataset/9d4acb8e-535f-4845-8876-ec79bee1844f,1703553323304637767
https://search.open.canada.ca/opendata/similar/9d4acb8e-535f-4845-8876-ec79bee1844f,1703553324419549150
https://open.canada.ca/data/en/dataset/297f2c7f-bc60-420f-8cc1-09c6ad92e719,1703553325888077553
https://search.open.canada.ca/opendata/similar/297f2c7f-bc60-420f-8cc1-09c6ad92e719,1703553327138999909
https://open.canada.ca/data/en/dataset/0da41fbb-1dbb-4c1a-b6fa-7b49167a09ac,1703553328802976298
https://search.open.canada.ca/opendata/similar/0da41fbb-1dbb-4c1a-b6fa-7b49167a09ac,1703553329902277978
https://open.canada.ca/data/en/dataset/099d69c5-1401-484d-9e19-c121ccb7977c,1703553332256714214
https://search.open.canada.ca/opendata/similar/099d69c5-1401-484d-9e19-c121ccb7977c,1703553333347478076
https://open.canada.ca/data/en/dataset/8f2aee65-9f4c-4f72-b54c-0937dbf3e6f7,1703553335169622422
https://catalogue.data.gov.bc.ca/dataset/glaciers,1703553337664260169
https://catalogue.data.gov.bc.ca/dataset/historical-glaciers,1703553338848584428
https://search.open.canada.ca/opendata/similar/8f2aee65-9f4c-4f72-b54c-0937dbf3e6f7,1703553339964271405
https://open.canada.ca/data/en/dataset/bf4c3e86-5c04-4f82-a606-92171e717efa,1703553341478352095
https://search.open.canada.ca/opendata/similar/bf4c3e86-5c04-4f82-a606-92171e717efa,1703553342565518234
https://open.canada.ca/data/en/dataset/550b3133-2004-468f-ba1f-b95d0e281e78,1703553344007145642
https://search.open.canada.ca/opendata/similar/550b3133-2004-468f-ba1f-b95d0e281e78,1703553350398633792
https://open.canada.ca/data/en/dataset/397704f0-4d57-47aa-a388-30223fcfb8fd,1703553356982753489
https://search.open.canada.ca/opendata/similar/397704f0-4d57-47aa-a388-30223fcfb8fd,1703553358034378030
https://open.canada.ca/data/en/dataset/bad79704-3fc9-43e7-b5d4-660657199af8,1703553359482660197
https://search.open.canada.ca/opendata/similar/bad79704-3fc9-43e7-b5d4-660657199af8,1703553360676728096
https://search.open.canada.ca/opendata/?page=2,1703553363921912139
https://open.canada.ca/#rate,1703553365421617315
https://open.canada.ca/#feedback,1703553367090805911
https://open.canada.ca/data/en/dataset/ea131935-ca39-4692-ad4d-2dc8dea927a2,1703553369146568143
https://search.open.canada.ca/opendata/similar/ea131935-ca39-4692-ad4d-2dc8dea927a2,1703553370918510255
https://open.canada.ca/data/en/dataset/6d8deb80-4410-4688-b45d-7ff3427284ae,1703553372626271747
https://search.open.canada.ca/opendata/similar/6d8deb80-4410-4688-b45d-7ff3427284ae,1703553374097276437
https://open.canada.ca/data/en/dataset/41e12f4b-28e8-4d5c-a49a-38eca6dddd6b,1703553375721456532
https://search.open.canada.ca/opendata/similar/41e12f4b-28e8-4d5c-a49a-38eca6dddd6b,1703553377107310985
https://open.canada.ca/data/en/dataset/fe95d0f9-1be4-4ee3-befa-3d12acbd393a,1703553378671762786
